t,o,h,l,c,v,vw,percent_change,target
2022-07-31 00:00:00-04:00,27.706259541984732,27.706259541984732,27.666094147582697,27.666094147582697,14645810.93129771,27.686176844783713,-0.14547304684755513,0
2022-08-01 00:00:00-04:00,27.66595419847328,27.84,27.43,27.497619047619047,7401980.509269356,27.60668518496304,-0.6089587459109036,0
2022-08-02 00:00:00-04:00,27.524285714285714,27.524285714285714,26.79,26.880714285714287,12766437.57142857,27.200772788938494,-2.243484284353614,-1
2022-08-03 00:00:00-04:00,26.894857142857145,27.14,26.59,26.93625,4866024.035714286,26.927734464161706,0.2066005899078016,0
2022-08-04 00:00:00-04:00,27.125652173913043,27.77,26.49,26.548333333333332,8946598.964285715,26.915872918030754,-1.4401286989342177,-1
2022-08-05 00:00:00-04:00,26.506857142857143,26.970979643765904,26.38,26.960101781170483,11021055.453653218,26.656389325535034,1.5510143053693914,1
2022-08-06 00:00:00-04:00,26.933969465648854,27.216475826972008,26.933969465648854,27.172620865139947,16703381.129770992,27.01717389058524,0.7882725580728112,0
2022-08-07 00:00:00-04:00,27.06587786259542,27.461972010178116,27.06587786259542,27.385139949109416,9360621.06870229,27.17010115776081,0.7821074199070299,0
2022-08-08 00:00:00-04:00,27.197786259541985,27.57,27.1,27.212619047619047,7621647.633587786,27.24760080692248,-0.62997998845713,0
2022-08-09 00:00:00-04:00,27.212857142857143,27.42,26.96,27.28214285714286,14976034.142857144,27.18673927529762,0.25548371291330696,0
2022-08-10 00:00:00-04:00,27.324571428571428,27.75,27.251428571428573,27.55430167597765,7712523.6476456495,27.457652865271957,0.9975712694559657,0
2022-08-11 00:00:00-04:00,27.677988826815643,27.97,27.554525139664804,27.846666666666668,5182435.709497207,27.783854869103042,1.0610502640460817,1
2022-08-12 00:00:00-04:00,27.75657142857143,28.0,27.73,27.942748091603054,10986976.27480916,27.860268616849552,0.34503743692742006,0
2022-08-13 00:00:00-04:00,27.96587786259542,28.12054707379135,27.920763358778625,27.920763358778625,19800556.03053435,28.00216163740458,-0.07867777626007211,0
2022-08-14 00:00:00-04:00,28.013511450381678,28.24879134860051,27.8987786259542,27.8987786259542,10350110.839694655,28.064886278625956,-0.07873972692624687,0
2022-08-15 00:00:00-04:00,28.061145038167936,28.3,27.82,28.122857142857143,5435106.212104688,28.09254095819134,0.8031839669657925,0
2022-08-16 00:00:00-04:00,28.07685714285714,28.14,27.86738095238095,27.86738095238095,6019680.142857143,28.023668265873013,-0.9084290019980346,0
2022-08-17 00:00:00-04:00,27.94742857142857,27.961142857142857,27.31,27.48690476190476,7213132.285714285,27.601449473710318,-1.3653101851456295,-1
2022-08-18 00:00:00-04:00,27.478571428571428,27.77,27.45,27.650817307692307,3237088.0075549446,27.597503290045026,0.5963295875158758,0
2022-08-19 00:00:00-04:00,27.650288461538462,27.650288461538462,27.03,27.22527989821883,11785689.813600998,27.389062677746992,-1.5389686486955823,-1
2022-08-20 00:00:00-04:00,27.243129770992365,27.243129770992365,27.089707379134857,27.089707379134857,21663238.90076336,27.20025613740458,-0.4979655657932902,0
2022-08-21 00:00:00-04:00,27.162519083969467,27.162519083969467,26.95413486005089,26.95413486005089,11012321.770992367,27.116388778625954,-0.5004576726745702,0
2022-08-22 00:00:00-04:00,27.081908396946567,27.081908396946567,26.41,26.520952380952384,6496405.721374046,26.754669122625863,-1.6071095635146193,-1
2022-08-23 00:00:00-04:00,26.520857142857142,26.59,26.122142857142858,26.135714285714286,7982452.071428572,26.35115758978175,-1.4525801702158336,-1
2022-08-24 00:00:00-04:00,26.158,26.428324324324322,26.04,26.428324324324322,2788356.374517374,26.201618750911624,1.1195792677071603,1
2022-08-25 00:00:00-04:00,26.43054054054054,26.68,26.23,26.601904761904763,14965492.268339768,26.552347301171707,0.6567969858788159,0
2022-08-26 00:00:00-04:00,26.674857142857142,26.74,26.14,26.2,12693131.911668483,26.456164574289275,-1.5108119719318358,-1
2022-08-27 00:00:00-04:00,26.2793893129771,26.521603053435115,26.2,26.2,14506563.847328244,26.36426470101781,0.0,0
2022-08-28 00:00:00-04:00,26.517557251908396,26.763435114503817,26.2,26.2,8564037.801526718,26.561793861323153,0.0,0
2022-08-29 00:00:00-04:00,26.755725190839694,26.86,26.11,26.175238095238093,7367161.010905125,26.43292792041341,-0.09451108687750231,0
2022-08-30 00:00:00-04:00,26.175714285714285,26.36,25.8,25.853571428571428,7283919.571428572,26.051270347470236,-1.228896812691016,-1
2022-08-31 00:00:00-04:00,25.812571428571427,25.92,25.385952380952382,25.385952380952382,13590383.5,25.663914875992063,-1.8087212782612605,-1
2022-09-01 00:00:00-04:00,25.439714285714285,25.982850241545894,24.93,25.982850241545894,10486954.939958591,25.432205366894554,2.3512919729628656,1
2022-09-02 00:00:00-04:00,25.988985507246376,26.67,25.06,25.168230912476723,7087712.269937657,25.696156731332206,-3.135219275391954,-1
2022-09-03 00:00:00-04:00,25.178938547486034,25.20566108007449,25.162867783985103,25.162867783985103,11821540.424581006,25.191224070763504,-0.02130911985935846,0
2022-09-04 00:00:00-04:00,25.205754189944134,25.23247672253259,25.157504655493483,25.157504655493483,8239888.759776536,25.216746126629424,-0.021313661613053814,0
2022-09-05 00:00:00-04:00,25.232569832402234,25.25929236499069,25.15214152700186,25.15214152700186,4658237.094972067,25.242268182495348,-0.02131820530321127,0
2022-09-06 00:00:00-04:00,25.259385474860334,25.36452380952381,24.88,25.355476190476192,6891314.296488428,25.253223636716328,0.8084188905189027,0
2022-09-07 00:00:00-04:00,25.25485714285714,25.69,25.07,25.572380952380954,8503226.857142856,25.40355353497024,0.8554552881409938,0
2022-09-08 00:00:00-04:00,25.584857142857143,26.09857142857143,25.29,26.093095238095238,7206286.428571428,25.764046368551586,2.036237011656916,1
2022-09-09 00:00:00-04:00,26.09057142857143,26.3,26.04,26.099885496183205,7111141.788985823,26.134375026397596,0.02602319895745886,0
2022-09-10 00:00:00-04:00,26.10030534351145,26.22080152671756,26.10030534351145,26.22080152671756,11384869.190839695,26.1605534351145,0.4632818429492147,0
2022-09-11 00:00:00-04:00,26.2212213740458,26.341717557251908,26.2212213740458,26.341717557251908,6195170.748091603,26.281469465648854,0.46114543985675827,0
2022-09-12 00:00:00-04:00,26.342137404580154,26.65,26.031190476190478,26.258095238095237,7277576.129225736,26.38317633772,-0.3174520377227652,0
2022-09-13 00:00:00-04:00,26.030571428571427,26.256285714285713,25.28,25.371190476190478,8214365.714285715,25.744022470734127,-3.3776431758006487,-1
2022-09-14 00:00:00-04:00,25.443714285714286,25.46,24.81,25.08,15287288.43596059,25.21685241641865,-1.1477209808650746,-1
2022-09-15 00:00:00-04:00,25.08,25.46,24.88,24.98974358974359,7785116.064039409,25.087867644764955,-0.3598740440845627,0
2022-09-16 00:00:00-04:00,25.042615384615384,25.49,24.61,25.45219645293315,7004700.257844475,25.12988498346094,1.8505706612346406,1
2022-09-17 00:00:00-04:00,25.451991814461117,25.451991814461117,25.39326057298772,25.39326057298772,271071.0613915416,25.42262619372442,-0.23155518249442508,0
2022-09-18 00:00:00-04:00,25.39305593451569,25.39305593451569,25.33432469304229,25.33432469304229,297662.9304229195,25.363690313778992,-0.23209260494937434,0
2022-09-19 00:00:00-04:00,25.33412005457026,25.42,24.98,25.076428571428572,12419666.178912492,25.23569899423101,-1.0179711704908612,-1
2022-09-20 00:00:00-04:00,25.110857142857142,25.29047619047619,24.68,25.17738095238095,29547468.714285716,25.100121016865078,0.40257878295875127,0
2022-09-21 00:00:00-04:00,25.264,25.52,24.67928571428571,24.67928571428571,16317471.714285713,25.092649265376984,-1.9783441297460902,-1
2022-09-22 00:00:00-04:00,24.701714285714285,24.71542857142857,24.13642857142857,24.14547619047619,11423822.142857142,24.444606359623016,-2.1629861171408304,-1
2022-09-23 00:00:00-04:00,24.253142857142855,24.253142857142855,23.22,23.600445292620865,12846181.145038169,23.835669725510797,-2.257279556450853,-1
2022-09-24 00:00:00-04:00,23.63656488549618,23.63656488549618,23.450216284987278,23.450216284987278,18889184.79389313,23.607954342875317,-0.6365515810015654,0
2022-09-25 00:00:00-04:00,23.596259541984733,23.596259541984733,23.299987277353686,23.299987277353686,9692425.832061067,23.557394220737915,-0.6406295183288613,0
2022-09-26 00:00:00-04:00,23.55595419847328,23.55595419847328,22.5,22.936190476190475,9638610.800436204,23.159670206907716,-1.5613605142042353,-1
2022-09-27 00:00:00-04:00,22.964,23.06,22.37,22.439285714285713,10293283.57142857,22.721975494791664,-2.1664659718473644,-1
2022-09-28 00:00:00-04:00,22.576,23.81,22.3,23.57452380952381,16703746.714285715,23.179518808035716,5.059154331794802,1
2022-09-29 00:00:00-04:00,23.581714285714288,23.632,22.84,23.439761904761905,15161606.071428573,23.391997173859128,-0.5716421076020328,0
2022-09-30 00:00:00-04:00,23.45657142857143,24.15,23.440285714285714,23.90779336734694,4718619.767857143,23.728424391966943,1.9967415389571475,1
2022-10-01 00:00:00-04:00,23.93076530612245,24.055229591836735,23.90798469387755,23.962895408163266,826454.5714285715,23.974241310586734,0.23047731745742261,0
2022-10-02 00:00:00-04:00,24.055663265306123,24.18012755102041,23.963086734693878,24.017997448979592,1094541.4285714286,24.076394984056122,0.22994734099432979,0
2022-10-03 00:00:00-04:00,24.180561224489797,24.23,23.69,23.85,10439209.80357143,24.00130211919377,-0.6994648464613284,0
2022-10-04 00:00:00-04:00,23.85,24.71,23.85,24.382095808383234,3817983.568862276,24.208843905127246,2.231009678755691,1
2022-10-05 00:00:00-04:00,24.37982035928144,24.37982035928144,23.02,23.479285714285712,7178006.859709153,23.782735831975927,-3.70275837316294,-1
2022-10-06 00:00:00-04:00,23.52914285714286,23.54,23.1,23.14047619047619,9531074.42857143,23.34143557316468,-1.4430146126778398,-1
2022-10-07 00:00:00-04:00,23.13942857142857,23.24,22.94,23.165420918367346,3512076.5178571427,23.10862967082979,0.10779695147942192,0
2022-10-08 00:00:00-04:00,23.170382653061225,23.25691326530612,23.16079081632653,23.213176020408163,763830.0,23.20243539540816,0.2061482163829398,0
2022-10-09 00:00:00-04:00,23.23283163265306,23.337729591836734,23.193852040816324,23.26093112244898,1686582.0,23.266020211734695,0.20572411977934912,0
2022-10-10 00:00:00-04:00,23.2952806122449,23.41,22.93,23.114761904761906,5990867.482142857,23.224903538991637,-0.6283893663483142,0
2022-10-11 00:00:00-04:00,23.132571428571428,23.84,22.86,23.49547619047619,16352818.642857142,23.34895997916667,1.6470612471930934,1
2022-10-12 00:00:00-04:00,23.495428571428572,23.62,23.07595238095238,23.125714285714285,13396692.642857144,23.393821859375,-1.5737578662559204,-1
2022-10-13 00:00:00-04:00,23.155142857142856,23.86,22.72,23.688809523809525,9872001.857142858,23.35322497643849,2.4349312247755606,1
2022-10-14 00:00:00-04:00,23.758,24.05,23.09,23.270979643765905,11283042.469465649,23.523287017088485,-1.7638281046739035,-1
2022-10-15 00:00:00-04:00,23.240076335877863,23.51647582697201,23.240076335877863,23.51647582697201,17913308.885496184,23.326750234096693,1.0549456317017203,1
2022-10-16 00:00:00-04:00,23.39030534351145,23.761972010178116,23.39030534351145,23.761972010178116,9105310.351145038,23.4911931043257,1.0439327091882333,1
2022-10-17 00:00:00-04:00,23.54053435114504,24.408809523809524,23.54053435114504,24.336428571428574,11292978.151035987,23.964901651185553,2.4175458207104983,1
2022-10-18 00:00:00-04:00,24.306285714285714,24.75,24.2,24.448351648351647,6841260.807692308,24.433986207913613,0.4598993504514093,0
2022-10-19 00:00:00-04:00,24.447912087912087,24.447912087912087,23.705000000000002,23.804523809523808,7171983.049450549,24.10799649967567,-2.6334202325302702,-1
2022-10-20 00:00:00-04:00,23.768,24.2,23.59,24.067857142857143,11867884.5,23.91337091468254,1.1062323087848602,1
2022-10-21 00:00:00-04:00,24.064,24.41,23.84,24.39484076433121,17429361.58189263,24.246492552735756,1.3585905032310164,1
2022-10-22 00:00:00-04:00,24.394891719745225,24.40951592356688,24.394891719745225,24.40951592356688,27043664.28535032,24.40220382165605,0.060156815030842914,0
2022-10-23 00:00:00-04:00,24.409566878980893,24.424191082802547,24.409566878980893,24.424191082802547,12796209.630573248,24.41687898089172,0.060120648363626294,0
2022-10-24 00:00:00-04:00,24.424242038216562,24.97,24.39,24.848095238095237,6173536.859326661,24.61226301252401,1.7355913809205648,1
2022-10-25 00:00:00-04:00,24.848285714285712,26.194761904761904,24.848285714285712,26.194761904761904,15881064.214285713,25.427873146825398,5.419597171384227,1
2022-10-26 00:00:00-04:00,25.999142857142857,26.86,25.3,25.815714285714286,11720194.57142857,26.040033817708334,-1.4470359395735266,-1
2022-10-27 00:00:00-04:00,25.798857142857145,26.12,25.19,25.282619047619047,9870556.92857143,25.579270645833333,-2.065002859092846,-1
2022-10-28 00:00:00-04:00,25.250857142857143,25.49,25.04,25.488791348600508,15585577.992911668,25.332194319800376,0.8154705040373411,0
2022-10-29 00:00:00-04:00,25.474122137404578,25.49,25.426653944020355,25.485127226463103,25956451.41984733,25.457191851781168,-0.014375425210599868,0
2022-10-30 00:00:00-04:00,25.42648854961832,25.49,25.379020356234097,25.4814631043257,13043358.045801524,25.41773988231552,-0.014377492036199424,0
2022-10-31 00:00:00-04:00,25.37885496183206,25.673076923076923,25.18,25.588125,2656468.5009174976,25.455070984755253,0.4185862296745224,0
2022-11-01 00:00:00-04:00,25.674615384615386,26.02,25.53451923076923,25.888809523809524,11660250.683379121,25.838223515167122,1.175094008683808,1
2022-11-02 00:00:00-04:00,25.928571428571427,26.25,25.49,25.53095238095238,24296709.85714286,25.76372739558532,-1.3822850468579007,-1
2022-11-03 00:00:00-04:00,25.626857142857144,26.341190476190476,25.2,26.295952380952382,18003831.785714287,25.954961689732144,2.9963629581273965,1
2022-11-04 00:00:00-04:00,26.34257142857143,26.64,25.89,26.362980891719744,5304023.359781619,26.351561301350028,0.2549004873309446,0
2022-11-05 00:00:00-04:00,26.368547770700637,26.467261146496813,26.363261146496814,26.443694267515923,347778.52738853503,26.417050971974522,0.3061617960719021,0
2022-11-06 00:00:00-04:00,26.4676050955414,26.57044585987261,26.443974522292994,26.527770700636943,754618.8535031847,26.51706415414013,0.3179451111121834,0
2022-11-07 00:00:00-05:00,26.570789808917198,26.7,25.76,26.027142857142856,4317301.687898089,26.232770662839005,-1.887183997266939,-1
2022-11-08 00:00:00-05:00,26.027428571428572,26.15,25.47,25.63952380952381,4686029.0,25.871469360119047,-1.4892877399052207,-1
2022-11-09 00:00:00-05:00,25.638571428571428,25.8,25.16,25.59227272727273,8911962.090909092,25.513982735449737,-0.18429001490866126,0
2022-11-10 00:00:00-05:00,25.53181818181818,26.88,25.45969696969697,26.873571428571427,8018711.337662337,26.309569390046295,5.006584272342751,1
2022-11-11 00:00:00-05:00,26.855428571428572,27.02,26.34,26.541528662420383,6748491.316651501,26.673190817000616,-1.2355736454069621,-1
2022-11-12 00:00:00-05:00,26.54143949044586,26.54143949044586,26.515847133757962,26.515847133757962,9716613.156687899,26.528643312101913,-0.09675979476940766,0
2022-11-13 00:00:00-05:00,26.51575796178344,26.51575796178344,26.49016560509554,26.49016560509554,4601874.03821656,26.50296178343949,-0.09685351002693965,0
2022-11-14 00:00:00-05:00,26.49007643312102,26.64,25.925714285714285,25.98,3621899.9170154682,26.296179227586947,-1.9258679341642493,-1
2022-11-15 00:00:00-05:00,26.080571428571428,26.42,25.86,26.235528846153844,2078984.5418956045,26.178708701083636,0.9835598389293487,0
2022-11-16 00:00:00-05:00,26.23548076923077,26.23548076923077,25.647740384615386,25.728221153846153,595578.4326923076,26.01935585456731,-1.9336667283612385,-1
2022-11-17 00:00:00-05:00,25.71798076923077,26.296904761904763,25.41,26.296904761904763,4932397.953983516,25.843288317364927,2.210349501654507,1
2022-11-18 00:00:00-05:00,26.254,26.83,26.15,26.772372448979592,3968094.0331632653,26.55388184255864,1.8080747197427582,1
2022-11-19 00:00:00-05:00,26.77,26.80887755102041,26.77,26.7797193877551,224580.1224489796,26.77589902742347,0.0274422402777752,0
2022-11-20 00:00:00-05:00,26.77,26.83826530612245,26.77,26.78706632653061,253145.02040816325,26.783052374362246,0.027434711578311344,0
2022-11-21 00:00:00-05:00,26.77,26.85,26.11,26.370714285714286,2984851.8954081633,26.515622170338187,-1.5543024971120478,-1
2022-11-22 00:00:00-05:00,26.371142857142857,26.64,26.12,26.21857142857143,18571988.785714287,26.34245856498016,-0.5769387036485218,0
2022-11-23 00:00:00-05:00,26.217714285714287,26.25,25.68,25.94,11679944.616179002,26.018553609330176,-1.0624965945622011,-1
2022-11-24 00:00:00-05:00,25.934216867469882,25.993835341365465,25.847710843373495,25.94,7619052.1445783125,25.950589939759038,0.0,0
2022-11-25 00:00:00-05:00,25.91686746987952,26.36,25.82,26.33087591240876,3548823.1949256877,26.16860052657192,1.506846231336767,1
2022-11-26 00:00:00-05:00,26.3307299270073,26.3307299270073,26.28883211678832,26.28883211678832,4013388.4379562046,26.309781021897813,-0.15967488419413867,0
2022-11-27 00:00:00-05:00,26.28868613138686,26.28868613138686,26.246788321167884,26.246788321167884,2061984.5255474453,26.267737226277372,-0.1599302526398172,0
2022-11-28 00:00:00-05:00,26.246642335766424,26.26,25.8,25.998333333333335,7484833.22367049,26.10371864640178,-0.946611009295073,0
2022-11-29 00:00:00-05:00,25.99342857142857,26.46,25.9,26.421904761904763,9225609.785714285,26.20258748511905,1.6292253166411808,1
2022-11-30 00:00:00-05:00,26.421714285714287,27.368333333333332,26.0,27.341190476190476,18519613.5,26.731921659226188,3.479256028547728,1
2022-12-01 00:00:00-05:00,27.269428571428573,27.56,26.19,26.278693467336684,7599464.946159367,26.807450757035426,-3.886067103694868,-1
2022-12-02 00:00:00-05:00,26.239045226130653,26.48,25.85,26.004590377113132,3436454.5851428797,26.087766712314778,-1.0430620934950618,-1
2022-12-03 00:00:00-05:00,26.004954486345902,26.109453836150845,26.004954486345902,26.109453836150845,5975290.11183355,26.057204161248375,0.4032498013504693,0
2022-12-04 00:00:00-05:00,26.109817945383615,26.214317295188557,26.109817945383615,26.214317295188557,2787932.317295188,26.162067620286088,0.40163022825288053,0
2022-12-05 00:00:00-05:00,26.214681404421327,26.25,25.31,25.970331491712706,3286085.7996321544,25.859619552060558,-0.9307349137817611,0
2022-12-06 00:00:00-05:00,25.98767955801105,26.57,25.12,25.34404761904762,4333683.239936858,25.54527677617184,-2.41153592076766,-1
2022-12-07 00:00:00-05:00,25.208,25.85,25.17,25.396190476190476,5728848.5,25.380927134176588,0.20574005354878633,0
2022-12-08 00:00:00-05:00,25.39657142857143,25.84,25.39657142857143,25.428571428571427,5174542.357142857,25.496085123511907,0.1275031875796806,0
2022-12-09 00:00:00-05:00,25.427714285714284,25.73,25.33,25.533625954198474,4622489.956924755,25.487139106164047,0.41313577493782283,0
2022-12-10 00:00:00-05:00,25.534885496183207,25.549491094147584,25.47639949109415,25.544618320610688,7060698.320610687,25.530140470101784,0.04305055001563307,0
2022-12-11 00:00:00-05:00,25.549541984732826,25.564147582697203,25.4360941475827,25.5556106870229,3873263.8167938925,25.530309386132316,0.0430320244923843,0
2022-12-12 00:00:00-05:00,25.564198473282442,25.759999999999998,25.17,25.759999999999998,3870125.8342420934,25.4775433319967,0.799782542785743,0
2022-12-13 00:00:00-05:00,25.745714285714286,26.28,25.64,25.74904761904762,9212434.357142856,25.84950790327381,-0.04251700680271142,0
2022-12-14 00:00:00-05:00,25.680571428571426,26.2,25.57,25.88528846153846,3689714.328983517,25.81642706246184,0.5291102199448394,0
2022-12-15 00:00:00-05:00,25.848653846153844,25.884807692307692,25.49,25.57090909090909,19315755.956730768,25.6804811250607,-1.2145098212696825,-1
2022-12-16 00:00:00-05:00,25.570813397129186,25.570813397129186,24.78,25.152206632653062,36735549.696428575,25.263541657538397,-1.6374171789022673,-1
2022-12-17 00:00:00-05:00,25.15201530612245,25.15201530612245,25.097104591836736,25.097104591836736,63502310.57142857,25.12455994897959,-0.21907438031616433,0
2022-12-18 00:00:00-05:00,25.096913265306124,25.096913265306124,25.042002551020406,25.042002551020406,30343965.428571425,25.069457908163265,-0.21955536988219615,0
2022-12-19 00:00:00-05:00,25.041811224489795,25.14,24.58,24.63951923076923,3130779.60164835,24.863267503771,-1.6072329656190987,-1
2022-12-20 00:00:00-05:00,24.692884615384614,24.83,24.39,24.733333333333334,4069486.2733516484,24.680074002854568,0.3807464816397488,0
2022-12-21 00:00:00-05:00,24.734,25.15,24.670574162679426,24.688564593301436,2025173.2922077924,24.830596409880048,-0.1810056874605004,0
2022-12-22 00:00:00-05:00,24.728181818181817,24.91,24.33,24.854761904761904,8959128.850649351,24.698133386250902,0.673175270406623,0
2022-12-23 00:00:00-05:00,24.82685714285714,25.0,24.68,24.946191806331473,6202106.590183559,24.872649547492962,0.3678566784099946,0
2022-12-24 00:00:00-05:00,24.94,24.96496275605214,24.94,24.96496275605214,6063917.0949720675,24.943621043761638,0.0752457524033856,0
2022-12-25 00:00:00-05:00,24.94,24.983733705772813,24.94,24.983733705772813,4044609.117318436,24.947975367783986,0.07518917574240724,0
2022-12-26 00:00:00-05:00,24.94,25.002504655493485,24.94,25.002504655493485,2025301.1396648046,24.95232969180633,0.07513268409651275,0
2022-12-27 00:00:00-05:00,24.94,25.16,24.8,25.109761904761903,1667840.986432562,25.000797693401115,0.4289860185861416,0
2022-12-28 00:00:00-05:00,25.110285714285716,25.17,24.42,24.584285714285713,3279135.285714286,24.85262846676587,-2.0927167388892554,-1
2022-12-29 00:00:00-05:00,24.607714285714287,25.09,24.580285714285715,24.923333333333332,4695123.142857143,24.853704358630953,1.3791233269413228,1
2022-12-30 00:00:00-05:00,25.01342857142857,25.11,24.62,24.96041899441341,6375683.808459696,24.92872813672464,0.14879896113444424,0
2022-12-31 00:00:00-05:00,24.941284916201116,25.11326815642458,24.926983240223464,25.11326815642458,11476321.072625699,25.004215598230914,0.6123661707977845,0
2023-01-01 00:00:00-05:00,25.03513966480447,25.266117318435754,24.977932960893856,25.266117318435754,7782918.9720670385,25.117510346834266,0.6086390710245748,0
2023-01-02 00:00:00-05:00,25.128994413407824,25.418966480446926,25.028882681564248,25.418966480446926,4089516.8715083795,25.230805095437617,0.6049570659582226,0
2023-01-03 00:00:00-05:00,25.222849162011176,25.52,24.7,25.03309523809524,4724263.561053472,25.09798430937971,-1.5180445776523221,-1
2023-01-04 00:00:00-05:00,25.08457142857143,25.64,24.965714285714288,25.34,6241782.132161956,25.287676384424604,1.2259960623555388,1
2023-01-05 00:00:00-05:00,25.34,25.41,24.69,24.91952380952381,4485951.296409473,25.04469664186508,-1.6593377682564747,-1
2023-01-06 00:00:00-05:00,24.920571428571428,25.45,24.920571428571428,25.3915306122449,1501941.2869897957,25.20453075197527,1.894124487807014,1
2023-01-07 00:00:00-05:00,25.417602040816327,25.417602040816327,25.303367346938778,25.303367346938778,195954.79591836734,25.375202774234694,-0.3472152453212307,0
2023-01-08 00:00:00-05:00,25.410255102040818,25.410255102040818,25.215204081632653,25.215204081632653,423098.63265306124,25.32088024362245,-0.34842503014441695,0
2023-01-09 00:00:00-05:00,25.402908163265305,25.48,24.98,25.062142857142856,3953001.284438776,25.206176556804493,-0.607019574357881,0
2023-01-10 00:00:00-05:00,25.084285714285713,25.084285714285713,24.77,25.066190476190478,6975083.428571429,25.021041654265872,0.016150331081798974,0
2023-01-11 00:00:00-05:00,25.06657142857143,25.61,25.06657142857143,25.532619047619047,9134001.42857143,25.298281666914683,1.8607876289443048,1
2023-01-12 00:00:00-05:00,25.587714285714288,26.07,25.5,25.969523809523807,11034507.42857143,25.808857254960316,1.7111631246677916,1
2023-01-13 00:00:00-05:00,25.968571428571426,26.08,25.81,25.985307262569833,6347390.112928971,25.95173438974378,0.0607768288775512,0
2023-01-14 00:00:00-05:00,25.98536312849162,26.001396648044693,25.98536312849162,26.001396648044693,6720438.167597765,25.99337988826816,0.06191724158688405,0
2023-01-15 00:00:00-05:00,26.00145251396648,26.017486033519553,26.00145251396648,26.017486033519553,4449904.089385475,26.00946927374302,0.061878927861624966,0
2023-01-16 00:00:00-05:00,26.01754189944134,26.033575418994413,26.01754189944134,26.033575418994413,2179370.011173184,26.02555865921788,0.061840661523304696,0
2023-01-17 00:00:00-05:00,26.0336312849162,26.282380952380954,25.95,26.282380952380954,3170606.690343176,26.11897304026725,0.9557101910981025,0
2023-01-18 00:00:00-05:00,26.28314285714286,26.44,25.61,25.84095238095238,3122686.4285714286,26.066708997271824,-1.6795608138713392,-1
2023-01-19 00:00:00-05:00,25.82257142857143,25.88,25.59,25.708181818181817,3545205.1558441557,25.740543541125543,-0.5137990303655804,0
2023-01-20 00:00:00-05:00,25.7088995215311,25.79,25.35,25.582748091603055,5073921.79944483,25.627005533417428,-0.48791364346914,0
2023-01-21 00:00:00-05:00,25.58267175572519,25.58267175572519,25.560763358778626,25.560763358778626,8819555.725190839,25.571717557251908,-0.08593577494375726,0
2023-01-22 00:00:00-05:00,25.560687022900765,25.560687022900765,25.5387786259542,25.5387786259542,4653466.442748091,25.549732824427483,-0.08600968803568199,0
2023-01-23 00:00:00-05:00,25.538702290076337,25.78,25.39,25.467962085308056,3718270.7721681558,25.540310414146447,-0.27729024039613304,0
2023-01-24 00:00:00-05:00,25.467203791469192,25.6,25.31,25.35047619047619,4160418.961746784,25.42325490145659,-0.4613085822820495,0
2023-01-25 00:00:00-05:00,25.37685714285714,25.596666666666668,25.12,25.596666666666668,5307007.928571428,25.38398506423611,0.971147343902623,0
2023-01-26 00:00:00-05:00,25.524857142857144,25.75,25.35,25.572142857142858,5616496.142857143,25.56551735689484,-0.09580860603128905,0
2023-01-27 00:00:00-05:00,25.57142857142857,26.15,25.49,26.086704834605598,4734181.908396946,25.82225452063454,2.012197336520871,1
2023-01-28 00:00:00-05:00,26.080458015267176,26.086564885496184,26.02203562340967,26.046399491094146,6879806.65648855,26.053345948473282,-0.1545053074621494,0
2023-01-29 00:00:00-05:00,26.021832061068704,26.046259541984732,25.9634096692112,26.006094147582697,3472771.053435114,25.997244208015267,-0.15474439576660393,0
2023-01-30 00:00:00-05:00,25.96320610687023,26.21952380952381,25.93,26.178809523809523,3410747.4531079605,26.042944534186432,0.6641342419460461,0
2023-01-31 00:00:00-05:00,26.16114285714286,26.84,26.11,26.539800995024876,3049418.936034115,26.377701687711,1.3789453293780785,1
2023-02-01 00:00:00-05:00,26.50223880597015,27.65,26.50223880597015,27.53062827225131,795592.8354692506,26.97235858702696,3.7333636277535387,1
2023-02-02 00:00:00-05:00,27.529057591623037,27.95,27.35,27.69,4267271.299925205,27.63454653230569,0.5788888149324434,0
2023-02-03 00:00:00-05:00,27.71542857142857,27.71542857142857,27.0,27.134618320610688,9759920.776990185,27.34738551772083,-2.0057120960249697,-1
2023-02-04 00:00:00-05:00,27.134351145038167,27.134351145038167,27.057671755725192,27.057671755725192,16910772.82442748,27.09601145038168,-0.2835734189304939,0
2023-02-05 00:00:00-05:00,27.05740458015267,27.05740458015267,26.980725190839696,26.980725190839696,8120080.671755725,27.01906488549618,-0.2843798445785195,0
2023-02-06 00:00:00-05:00,26.980458015267175,26.980458015267175,26.301428571428573,26.423571428571428,4128041.655398037,26.71738812060766,-2.065006623533705,-1
2023-02-07 00:00:00-05:00,26.49942857142857,26.92,25.94,26.39547619047619,7360927.357142857,26.449793394097224,-0.10632642211588772,0
2023-02-08 00:00:00-05:00,26.425428571428572,26.425428571428572,25.1,25.585454545454546,7213735.253246753,25.75273394383568,-3.0687896637148437,-1
2023-02-09 00:00:00-05:00,25.586985645933016,26.03,24.75,24.932380952380953,7926564.389610389,25.29486160799964,-2.552519017840227,-1
2023-02-10 00:00:00-05:00,24.85085714285714,25.08,24.54,24.864503816793896,9707100.226281352,24.846061326112473,-0.2722448999824656,0
